"Video_Title","Video_Link","Channel_Name","Channel_Link","Total_Views","Publish_Date","Description"
"HOW TO : DYE HAIR BRIGHT RED + DROP FADE","https://www.youtube.com/watch?v=-F8NeSsWtC8","Zavi","https://www.youtube.com/channel/UCJo5ab1yfSjkRNJALOSp9eA","232K views","1 year ago","HOW TO : DYE HAIR BRIGHT RED + DROP FADE It's lit ✅ @AspectZavi_ Like ✅ , comment , your favorite part of the entire video ..."
"HOW TO DYE YOUR HAIR AT HOME","https://www.youtube.com/watch?v=0__ETbTJtpM","Amber Scholl","https://www.youtube.com/user/PopppDivaaa","429K views","3 years ago","HI BABY DOLLS!!! A bunch of you asked how I dye my hair at home - so this is how! It's super easy, cheap, and fab - I've been ..."
"i'm trying split hair dye","https://www.youtube.com/watch?v=KpLS2C8l05I","Naomi Jon","https://www.youtube.com/user/naomiwayne","2.4M views","2 months ago","how many times did i say cooooooool in this video? ______ SUBSCRIBE TO MY CHANNEL HERE: http://bit.ly/2gBt8ud ..."
"HOMEMADE Hair Dye(Without Heena)|How To Dye Hair(Brown)At Home With Home Ingredients","https://www.youtube.com/watch?v=E8kf5lNhcQU","ShimmeringShraddha","https://www.youtube.com/channel/UCOL9oeLaVYLAHihP0cJjANQ","296K views","7 months ago","Link of my channel ""ShimmeringShraddha""Link of my channel https://www.youtube.com/channel/UCOL9oeLaVYLAHihP0cJjANQGlad that ..."
"How to dye your hair Red without Bleach ft. Loreal HiColor Highlights Magenta & Red","https://www.youtube.com/watch?v=s3R1PJs9l8k","LaBria Roshaan","https://www.youtube.com/user/LaBriaRoshaan13","259K views","1 year ago","This is the easiest way to dye your hair vibrant red without bleach. Products used: 2 L'Oreal HiColor Hilights Magenta 1 L'Oreal ..."
"How to: dye hair extensions to match your hair (BRIGHT red)","https://www.youtube.com/watch?v=zxa7ovDUkLk","Bodmon Zaid","https://www.youtube.com/user/flabsofsteal","252K views","5 years ago","Hi beauties! I posted a picture asking if anyone would like to see how I dye my hair extensions and everyone said yes, so here it is ..."
"DIY HAIR DYE in Rs.20 | HOW to DYE HAIR at HOME | HOMEMADE NATURAL HAIR DYE | HOMEMADE HAIR COLOUR","https://www.youtube.com/watch?v=M_KXMNcGmtc","JSuper kaur","https://www.youtube.com/channel/UCuGFMIKzCplXiV2S8kxA_zQ","570K views","2 years ago","DIY HAIR DYE in Rs.20 | HOW to DYE HAIR at HOME | HOMEMADE NATURAL HAIR DYE | HOMEMADE HAIR COLOURPLEASE DO LIKE & SHARE ALL ..."
"HOW TO DYE HAIR BLACK TO RED NO BLEACH ft. Sunber Hair | StateofDallas","https://www.youtube.com/watch?v=134DI90cp4o","StateofDallas","https://www.youtube.com/channel/UCnGGJSc6eiXqW6BMTwMAxIg","2.1K views","3 months ago","Hey guys!!! Welcome or welcome back to my channel. Here is how I dye hair black to red without bleach. I feel like its rihanna ..."
"DYING MY HAIR FROM OMBRE BLONDE TO BRUNETTE / HOME DYE","https://www.youtube.com/watch?v=C2lNC3Dx2j8","Jessica Rose","https://www.youtube.com/user/DazzleDust08","7.9K views","2 months ago","DYING MY HAIR FROM OMBRE BLONDE TO BRUNETTE / HOME DYE My Hair Color: GARNIER NUTRISSE CREME 6N NUDE ..."
"HOW TO DYE NATURAL  HAIR AT HOME (NO BLEACH) || Ronkeraji","https://www.youtube.com/watch?v=N4ou75Gnh7k","Ronkeraji","https://www.youtube.com/channel/UCFavfgQ8wxPxhHHgDp6HKSQ","347K views","3 years ago","(Watch in 1080p) I HOPE THIS REALLY HELPS! alot of people wanted to know how to dye hair! Let me know if there was anything ..."
"How to Dye CURLY Hair at Home!!","https://www.youtube.com/watch?v=_FoJ-tbexxg","AlexandrasGirlyTalk","https://www.youtube.com/user/AlexandrasGirlyTalk","176K views","2 years ago","Click here to get 50% off custom hair color from eSalon! http://bit.ly/2okxPO2. So happy to go back to black! I wanted to teach you ..."
"Best Hair Color Transformations 2017 | Rainbow Hair Compilation","https://www.youtube.com/watch?v=CfhEKo-J71w","DIY Everyday","https://www.youtube.com/channel/UCIk2OuKT6k-KRZdQ3dKtgkQ","3.5M views","2 years ago","Amazing Hair Color Transformations on DIY Everyday 2017! You must see this video! Please leave Like and Subscribe ..."
"What to know before you dye your hair.","https://www.youtube.com/watch?v=5WwGiUIVM_g","Samantha Aguirre","https://www.youtube.com/channel/UCbQO4vMwp12Jgyr8EgFotqA","28K views","2 years ago","Hey! I'm Samantha and welcome to my channel! This video is to help anyone interested in dying their hair! With Love, Samantha ..."
"HOW I COLOR MY HAIR WITH HENNA!│HOW TO DYE YOUR HAIR WITH HENNA - GET RID OF GRAYS, SHINY LONG HAIR!","https://www.youtube.com/watch?v=Ise8yA-Esh8","Sheetal","https://www.youtube.com/user/purplefish3","66K views","1 year ago","OMG I dyed my hair with henna for the first time ever!! The results - - were amazing...I loved it and can't believe the amount of ..."
"How To Dip Dye Hair | Ombre | Purple Hair Tutorial (Long/Medium Hair)","https://www.youtube.com/watch?v=bVzfvERemfo","Life of Gem","https://www.youtube.com/user/Gemske3","707K views","6 years ago","I have Purple Hair :D ! Like a magical pony/unicorn. I thought I would share this with you as it's really easy, and if you don't like it ..."
"HOW TO: DIP-DYE HAIR PURPLE | MELISSA MIXES","https://www.youtube.com/watch?v=bFZmXFIsJzE","Melissa Mixes","https://www.youtube.com/user/mimimixes","34K views","5 years ago","hey girl hey! (or guy :D) don't forget to ♡SUBSCRIBE! and make my day (: ❀OPEN FOR MORE INFO❀ I think dip dying is so fun ..."
"HOW TO DYE NATURAL HAIR AT HOME/USING DARK AND LOVELY HAIR COLOUR","https://www.youtube.com/watch?v=rSNezYPacsI","Flaviagro","https://www.youtube.com/channel/UCyzry3cgpzmBORpwnEcrKcQ","63K views","2 years ago",
"HOW TO: DYE HAIR PRETTY LIGHT PINK WATERCOLOR METHOD || SUPER EASY & QUICK","https://www.youtube.com/watch?v=YVb8X7sBe8k","Team Stacie","https://www.youtube.com/channel/UCRRE30GoU4XqN-Yx6cKFYsg","7.6K views","8 months ago","Hey Guys ! Today I give you guys watercolor method ! This was first time trying it. I slightly failed but redeemed myself ..."
"Dying My Hair Dark Brown At Home + Color Maintenance","https://www.youtube.com/watch?v=4RmmiwHYQcA","bestdressed","https://www.youtube.com/channel/UCnQhwPVwcP-DnbUZtIMrupw","272K views","2 years ago","instagram ➭ https://www.instagram.com/best.dressed subscribe for weekly vids ➭ http://bit.ly/bestdressedfam shop my thrift finds ..."
"How to Dye Your Hair with Food Coloring - Hair Dye Ideas","https://www.youtube.com/watch?v=xcmQ9581lwQ","WaysAndHow","https://www.youtube.com/user/waysandhow","190K views","6 years ago","http://www.waysandhow.com Subscribe to Waysandhow: https://goo.gl/RK2SbN Hair dye ideas. Tips on how to dye your hair with ..."
"How To Dye Hair: Honey Blonde | Beauty Forever Hair","https://www.youtube.com/watch?v=6OWkDLAQ1y4","arnellarmon","https://www.youtube.com/channel/UCGVfr_z4_Hzm5otxtlfGTNw","384K views","2 years ago","HAIR DETAILS: Peruvian ombre wavy Hair: 16 18 20 20 with 16 inch closure Direct hair link: https://goo.gl/3BOHKl Best Affordable ..."
"How To: DYE YOUR HAIR HALF AND HALF! | ad","https://www.youtube.com/watch?v=24meG949C9c","Sophie Hannah","https://www.youtube.com/user/SHRstyling","619K views","2 years ago","Click 'Show More' to expand ⬇ I've got another split hair dye tutorial for you but this time I'm dying my hair half and half: top and ..."
"DYING MY HAIR ICY BLUE | NATURAL HAIR","https://www.youtube.com/watch?v=IE_1lzrB_cI","Jess Ridley","https://www.youtube.com/channel/UCZPGMX8wLZteFoNElRs7pqw","1.2M views","4 months ago","Hey guys! in this video I will be dying my hair blue! I used kiss colors: Sapphire Cyan Atomic Pink Products used: Aussie ..."
"How to Dye Hair from Black to Brown (Coloring Tips & Tricks)","https://www.youtube.com/watch?v=SX9sf74w8MM","Bebexo","https://www.youtube.com/user/bebexo","470K views","4 years ago","Hey guys, a lot of you want to know how I get that medium golden brown hair color that you see in my hair tutorials so here it is!"
"How To: Dye Hair Red Without Bleach With Loreal Hicolor ft Lemoda Hair","https://www.youtube.com/watch?v=hUfa2jo7Whk","Payton B","https://www.youtube.com/channel/UCWN3ZQZczzqCN9aUt8I00HQ","87K views","1 year ago","Thanks for watching! Please don't forget to comment, like, and subscribe if you enjoyed this video.Watch my review for this ..."
"How to Dye Hair Red without Using Bleach l Loreal HiColors Hi-Lift Red Magenta Hair Color","https://www.youtube.com/watch?v=jlbK3-n7vIo","Kimiko Annice","https://www.youtube.com/channel/UCC53dqxqXb5sb18FzKIO3dw","245K views","3 years ago","Products Used: I have long hair so I need this much hair dye but if you have shorter hair you can just use 1 of each 2 L'Oréal ..."
"How To Dip Dye The Ends of Your Hair Pink!","https://www.youtube.com/watch?v=Uijpt4uvZ7k","justsayjes","https://www.youtube.com/user/justsayjes","635K views","7 years ago","I take you through the steps to dip dye your hair. Leave me a comment telling me what you think! LIKE this video and don't forget ..."
"How To Dye Hair Red Without Bleach | Arctic Fox Vegan Hair Dye Review","https://www.youtube.com/watch?v=lwznG3udHLM","Girl vs Globe","https://www.youtube.com/user/girlvsglobe","38K views","2 years ago","Wondering how to dye dark hair red without bleach? Here's how I did it, at home, using Arctic Fox hair dye.To find out how I'd ..."
"Natural Burgundy Hair 100%Herbal with simple ingredient|How To Dye Hair Naturally","https://www.youtube.com/watch?v=6NqB94zx8PA","ShimmeringShraddha","https://www.youtube.com/channel/UCOL9oeLaVYLAHihP0cJjANQ","811K views","1 year ago","Link of my new channel ""Shraddha Dumbhare Vlog""https://www.youtube.com/channel/UCxRoHH0ojJ3inIBAsSp6WawGlad that you found ..."
"10 Things to know before you color your hair | DIY haircolor","https://www.youtube.com/watch?v=SrKLoM36Zdk","Aspen Rae Beauty","https://www.youtube.com/user/BeautyBranded","223K views","4 years ago","Hi loves! (This is a long one so grab a snack ;) This is a very important topic for me and my career! As much as I would love to see ..."
"HOW TO DYE YOUR HAIR WITH COFFEE","https://www.youtube.com/watch?v=gDnEDZKAHXM","soflopam","https://www.youtube.com/channel/UCgcYeWuaCJeQ-vgLUg_jX6g","11K views","12 months ago","Come with as I dye my hair with your favorite morning beverage! It will be fun they said. It will be easy they said. If you ..."
"How to dye your hair with Kool-Aid","https://www.youtube.com/watch?v=bnLrLChZHBs","Echo Gillette","https://www.youtube.com/user/BechoBirette","1.7M views","4 years ago","Come find out how I dye my hair vibrant red with Kool-Aid! Things and Stuff: Conditioner A microwaveable cup An unloved spoon ..."
"Henna  + Indigo - How To | DIY Black Hair Dye | Henna on Natural Hair | Tia Kirby","https://www.youtube.com/watch?v=jWuVggtY2_I","Tia Kirby","https://www.youtube.com/user/tots5678","18K views","12 months ago","In this video I partnered with Henna Sooq to show you how to DIY Dye Your Hair Black with Henna & Indigo. I'm using a two part ..."
"HOW TO DYE YOUR HAIR PURPLE AT HOME | 보라색 셀프염색 (KOREAN SUB)","https://www.youtube.com/watch?v=nxp0JG4U3e8","estheris","https://www.youtube.com/user/estheris10","111K views","3 years ago","INSTAGRAM: instagram.com/estheris_SNAPCHAT: estherisssSOUNDCLOUD: https://soundcloud.com/estherismusicBUSINESS INQUIRIES ..."
"How I Dye My Hair At Home!","https://www.youtube.com/watch?v=DYWewTkqExQ","Dona Camaj","https://www.youtube.com/user/DonaCamaj","64K views","4 years ago","Get your first order for only $10! http://bit.ly/1GdaGBl I'd love it if you would give this video a thumbs up, share it, subscribe to my ..."
"How to apply Lush Henna Hair Dye","https://www.youtube.com/watch?v=XK51UvWER6Y","Lush Cosmetics North America","https://www.youtube.com/user/lushvideos","770K views","5 years ago","SUBSCRIBE ▻ https://www.youtube.com/channel/UCxdXnyMQvvl8xkasBsE09yg?sub_confirmation=1 Want to try LUSH's ..."
"Dyeing My Hair a RANDOM Color","https://www.youtube.com/watch?v=n3c92a21hhU","Ludwig","https://www.youtube.com/user/MrAndersLA","84K views","6 months ago","WATCH ME LIVE ▻ https://www.twitch.tv/ludwig follow me on twitter ▻https://www.twitter.com/ludwigahgren follow me on ..."
"How to Dye Hair With Black Tea","https://www.youtube.com/watch?v=6qQ5xQFEBTQ","ehowbeauty","https://www.youtube.com/user/ehowbeauty","121K views","4 years ago","How to Dye Hair With Black Tea. Part of the series: Hair Color & Hair Care. To dye hair with black tea, brew a very strong batch of ..."
"HOW TO DYE HAIR PASTEL | Purple Bob Hair Transformation ft Yoowigs","https://www.youtube.com/watch?v=UQBqZLpc3Aw","LesleyMarie1213","https://www.youtube.com/user/LesleyMarie1213","9.5K views","3 months ago","hope you enjoy this video pastel purple vibes color used: kiss temptation orchid hair info: Yoowigs Promotion 1、 BUY 1 15% OFF ..."
"HOW to DYE Natural Hair WITHOUT BLEACH || Simple, Quick & Easy","https://www.youtube.com/watch?v=iJTi-2TKEhg","Ronkeraji","https://www.youtube.com/channel/UCFavfgQ8wxPxhHHgDp6HKSQ","30K views","5 months ago","Hey guys! So I'm going to be showing you in this tutorial how to dye 4c/4b natural hair without bleach. To me this is the quickest ..."
"DIY BLEACH AT HOME + DARK ASH BLONDE HAIRCOLOR 😍I HORTALEZA","https://www.youtube.com/watch?v=hESOolCd3po","Joy Ganzon","https://www.youtube.com/channel/UCOEK9XBpw45azNYKceSJc9g","1.5M views","1 year ago","I AM NOT A TRAINED PROFESSIONAL! THIS IS JUST A DIY ,SO TAKE A CHILL PILL 🤦  ‍♀️ I am not forcing you to bleach ..."
"HOW TO: Dye Hair Red/Burgundy WITHOUT BLEACH | Perfect Fall Hair Color | Loreal HiColor HiLights Red","https://www.youtube.com/watch?v=I3lc7gJ44vQ","proteauxtype","https://www.youtube.com/channel/UC4-QpIiHlWadrqejd0UK_Ow","68K views","1 year ago","Products Used: L'oreal Techniques HiColor HiLights hair dye in both Magenta and Red! 30 Volume Creme Developer Random ..."
"PURPLE HAIR! How to: EASY Dip Dye Hair at Home! | Asian Hair","https://www.youtube.com/watch?v=rHmeV4R13XA","kimdao","https://www.youtube.com/user/kimdao","49K views","4 years ago","How to dip dye your hair purple! Easy how to colour your hair at home! I decided to do something I've never done before and dye ..."
"Natural Hair Dye for Instant Black Hair | Turn white to black hair in 1 minute | #JSuperkaur","https://www.youtube.com/watch?v=Ozddtty1TNw","JSuper kaur","https://www.youtube.com/channel/UCuGFMIKzCplXiV2S8kxA_zQ","2.2M views","1 year ago","JSKVlog #JSuperkaur Follow me on all social media & be my Friend! Please do Like, Subscribe & Share :- * YouTube ..."
"Half and Half Bright Yogurt Hair Dye Tutorial | OffbeatLook","https://www.youtube.com/watch?v=6z13RKxdrts","OffbeatLook - Beauty and Lifestyle with Camille","https://www.youtube.com/user/OffbeatLook","9.9M views","4 years ago","Waddup, my lovelies? I know I haven't been posting much lately, but here's a video I filmed just about a year ago that I promised to ..."
"Bigen Permanent Powder Hair Color Application","https://www.youtube.com/watch?v=4hNk80dQ-CI","BigenOfficial","https://www.youtube.com/user/BigenHair","364K views","7 years ago","Step-by-step instructions on how to mix, apply and process Bigen Powder Hair Color to achieve beautiful, healthy-looking, ..."
"How to do a perfect root coloration to cover grey hair regrowth?","https://www.youtube.com/watch?v=bPq6Oe2eGm4","Syoss Sverige","https://www.youtube.com/user/SyossSweden","1.1M views","7 years ago","In this video you can see how to do a root retouch that covers your grey hair and ensures an even color result from root to tip."
"How to DYE HAIR DR30 COLOR AT HOME Bestlacewigs SW170 Lace Wig","https://www.youtube.com/watch?v=hKw0gUK2dls","Beige Ojai","https://www.youtube.com/user/MahoghanyBlu","59K views","2 years ago","✔︎ TURN ON POST NOTIFICATIONSHey loves! ♥ SUBSCRIBE here → https://www.youtube.com/user/MahoghanyBlu📬 SEND ME THINGS ( I ..."
"How to Dye Hair Burnt Orange | Slaybyciara","https://www.youtube.com/watch?v=pSViknbKvIQ","SlayByCiara","https://www.youtube.com/channel/UC9KW-4nfYgHBI-HbE-BOjmQ","128K views","11 months ago","Hey Guys Im back with another video! This video is all about how I achieved my Burnt Orange or Copper Orange Color hair that ..."
"DIY How To Dye Hair With Grapes!","https://www.youtube.com/watch?v=BeyOz4LzwC0","Sebastian Meepz","https://www.youtube.com/channel/UCBmf_9wqILJrvb-igbNokzg","173K views","1 year ago","Hey Peepz! I Finally Dyed My Hair!! I am NO LONGER a slice of cheese!!Hope this DIY video helps you dye your HAIR ..."
"DYING MY HAIR WITH FOOD COLORING *hair hack*","https://www.youtube.com/watch?v=N1efqyjdSAk","Mackenzie Marie","https://www.youtube.com/user/Beauty4Babes","1.4M views","2 months ago","Dying My Hair With Food Coloring To Test Another Hair Hack Like & Subscribe Follow Me On Instagram @mackenziemmarie Ive ..."
"HOW TO DYE YOUR HAIR PLATINUM BLONDE + SHADOW ROOT","https://www.youtube.com/watch?v=OnXrnM3nPS8","Courtney Violetta","https://www.youtube.com/channel/UCEYPcXpySwP3xn-YQmzJ8GA","680K views","2 years ago","Hi guys! So in todays video, I show you how I dyed my hair from a light brown color to a platinum blonde with a shadow root!"
"HOW WE GOT OUR BLUE HAIR😱HOW TO DYE HAIR IN 5 MINUTES! |QUVK INSTALL+ BLUE WAVES🏄🏾‍♂️|LONNIE .B","https://www.youtube.com/watch?v=M6m0DlfIc3E","lonnie .B","https://www.youtube.com/channel/UClZxtklZejDGQDKagx3rAmg","107K views","1 year ago","CHECK OUT HOW I REVIVED AND REVAMPED THIS UNIT. ➡️ https://youtu.be/Exyt1Lc_ZqM ENJOY▶️ FB-Lonnie alexander ..."
