"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572875739","—just in his short time back. ❛ Tell me your name. ❜Even though it was worded as a demand, with his soft voice it didn't sound aggressive whatsoever. He seemed far more intrigued than upset about his current predicament. He had died with only one regret, after all.","1",,"1"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572876309","Since he was last alive..? This man just got stranger by the minute... But somehow, she still felt at ease around him.. Also strange... ""I mean... That's almost 400 years... That's indeed quite some time...""This man... How interesting... ""I... Uh... I'm Ayaka... Who -","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572876315","exactly are you..?""Her eyes fell back on his sword. Ah, she should probably warn him... ""I also suggest you hide your weapon a bit more... You can't just show it off like that, you'll get in trouble with the authorities.""","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572876790",". . .400 years? The number seemed. . impossible to him. For him to be reborn 400 years in the future was nothing short of insane. ❛ Has it really been that long. . ? ❜Even if he had come to terms with the fact that those he knew were likely gone from this world, it hurt.—","1",,"1"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572876806","Ah.So swords had been outlawed? That was definitely something interesting. Sheathing his blade once more, he hid it away as best he could to the advice of the newly dubbed Ayaka.❛ My name is Yoriichi Tsugikuni.  It is my pleasure to meet you, Ayaka. ❜He bowed his head.","1",,"1"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572878532","She noticed the slight bit of hurt on his features, her eyes missed nothing. Maybe... He wasn't just joking...? But... How could someone come back from the afterlife..? She had so much trouble piecing everything together...""I... I guess so...?""She let out a soft sigh, he-","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572878549","probably missed everything familiar to him... ""It's a pleasure to meet you, too... Yoriichi-san..""She bowed back, and pondered for a moment. ""Say... You mentioned you had no home to return to... You could probably stay at my home for a while... I live alone, so nobody -","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572878555","else will be bothered, or will have to know about ...your strange circumstances.. How does that sound..?""","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572879169","Even though he was pensive and hurt earlier, her proposition brought him out of reverie, bringing a bright smile to the males face. ❛ I would be honored to be accepted into your home, Ayaka-dono. ❜The honorific was designated due to the kindness she was showing him. It—","1",,"1"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572879175","—was something which should be acknowledged.She was helping him even though she had no reason to. He was just a random stranger she came across. At the very least, Yoriichi knew his manners.❛ I'll be in your care, Ayaka-dono. ❜He bowed deeply as a sign of respect.","1",,"1"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572881050","Ah..! What was that honorific..! She definitely wasn't used to being called that, and it was evident from the way her face flushed.""P-please, it's no problem..! I'd love to have someone like you around! We'll be roommates, so just call me Ayaka..!""She wasn't used to people-","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572881072","bowing before her like that, either..! So she panicked and... Plop..! Her hand was now on top of his head. And even getting his hair a little- Crap! What was she doing!? She quickly pulled her hand away, and bowed deeoly in return. ""A-ah...! I'm so sorry..! I didn't -","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","Ayaka Masaki","https://twitter.com/BreathOfBrushes","1572881081","know wha- I panicked..!""","1",,
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572881553","His eyes widened a bit at the entire situation, be he couldn't help himself, he laughed. It wasn't loud or mocking, but a gentle laugh as he was clearly amused with the situation. ❛ I must apologize, but I have to show proper respect. ❜Straightening himself out from his—","1",,"1"
"Top","hair color highlights","https://twitter.com/search?q=hair%20color%20highlights&src=typd","https://twitter.com/ABREATHOFSUN/status/1191322198243520512","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868320","A lighthearted chuckle spilled from his lips, as he rubbed the back of his head.❛ You see, I'm a bit lost and came across these beautiful flowers. It's remarkably similar to my hair color, no? ❜Holding the rose out to her, he tilted his head a bit as if to highlight his—",,,"1",,"1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572868328","—hair as he had mentioned.❛ I decided you should have it. .    It's a beautiful flower, after all. ❜","1","0","1","—Yᴏʀɪɪᴄʜɪ.","https://twitter.com/ABREATHOFSUN","1572881562","—bow, he continued smiling at the female.❛ Though if you wished to feel my hair, you need only ask, Ayaka-dono. ❜Truthfully, he didn't mind it at all. He never really did. Due to his nature he was rather open-minded to such things, he even welcomed it.","1",,"1"
